user_id,n_bets,total_stake,avg_stake,max_stake,win_rate,total_gain,total_ggr,avg_odds,pct_multiple,max_losing_streak,risk_score,risk_profile
53,18,6293.35,349.6305555555556,485.05,0.1111111111111111,2660.2799999999997,3633.07,5.603888888888889,0.5,8,5.4365386704038805,alto
54,24,5012.6,208.85833333333335,299.6,0.4166666666666667,6772.27,-1759.6699999999998,6.947083333333333,0.4166666666666667,3,-0.02468150136815539,medio
55,20,243.89999999999998,12.194999999999999,23.9,0.45,374.74,-130.84,3.2265,0.55,5,0.6998724683035547,medio
56,23,787.3,34.2304347826087,69.0,0.2608695652173913,540.22,247.08000000000004,6.7465217391304355,0.4782608695652174,5,1.0630939816608374,alto
57,25,1864.9,74.596,119.8,0.32,793.38,1071.52,4.244,0.24,5,0.03033450664380788,medio
58,29,4554.15,157.03965517241377,245.25,0.3448275862068966,5279.84,-725.69,6.407931034482759,0.4482758620689655,4,2.0196983981515317,alto
59,23,3704.7,161.07391304347826,248.3,0.391304347826087,2231.07,1473.63,3.9117391304347824,0.2608695652173913,4,0.14379359464944874,medio
60,21,292.3,13.91904761904762,24.8,0.42857142857142855,663.69,-371.39,7.385714285714285,0.38095238095238093,4,-1.191164311545948,medio
61,20,3101.3,155.065,247.7,0.45,3964.2999999999997,-863.0,4.1995,0.5,4,0.39376480423888627,medio
62,25,3783.15,151.326,233.9,0.44,5612.04,-1828.89,4.3328,0.48,4,0.7905525968357023,alto
63,15,104.1,6.9399999999999995,9.85,0.4,51.6,52.5,3.9993333333333334,0.4,3,-2.622957294039775,baixo
64,17,3608.6,212.2705882352941,318.35,0.058823529411764705,166.17,3442.4300000000003,4.439411764705882,0.29411764705882354,15,5.34896269027771,alto
65,19,2860.75,150.56578947368422,249.75,0.5263157894736842,2469.9,390.84999999999997,5.537368421052632,0.3157894736842105,4,-0.8936480616944518,medio
66,21,280.65,13.364285714285714,25.0,0.47619047619047616,188.38,92.27,3.7009523809523808,0.3333333333333333,4,-1.3877203378793501,baixo
67,16,1289.6,80.6,117.9,0.3125,529.4300000000001,760.17,4.508125,0.1875,4,-3.034507670573346,baixo
68,18,90.75,5.041666666666667,9.4,0.3888888888888889,125.98,-35.23,7.230555555555556,0.2777777777777778,5,-2.256821453564552,baixo
69,27,5131.55,190.05740740740742,320.0,0.25925925925925924,5350.91,-219.36000000000016,4.841851851851851,0.4074074074074074,6,2.5720180953697227,alto
70,18,545.65,30.313888888888886,57.95,0.3333333333333333,331.61,214.04000000000002,3.323888888888889,0.2777777777777778,10,0.2515527194637235,medio
71,15,580.95,38.730000000000004,63.55,0.4666666666666667,1086.31,-505.35999999999996,4.451333333333333,0.3333333333333333,3,-3.315073485512562,baixo
72,23,5033.2,218.83478260869563,319.15,0.43478260869565216,5274.37,-241.17000000000013,4.677826086956522,0.17391304347826086,4,-1.1712041716506387,medio
73,19,1632.7,85.93157894736842,121.7,0.15789473684210525,389.35,1243.35,5.316842105263158,0.3684210526315789,7,0.9204065533700012,alto
74,17,90.4,5.31764705882353,9.7,0.4117647058823529,69.67999999999999,20.72,5.2952941176470585,0.47058823529411764,3,-1.552061438045874,baixo
75,22,1740.1000000000001,79.09545454545456,123.7,0.3181818181818182,2233.37,-493.27000000000004,5.072727272727272,0.4090909090909091,4,-0.3233833618683394,medio
76,22,952.2,43.28181818181818,69.35,0.4090909090909091,1341.32,-389.12,5.648181818181818,0.4090909090909091,5,-0.07442529947484755,medio
77,25,961.5,38.46,68.8,0.44,861.25,100.25000000000001,3.6932,0.16,4,-1.9127332208020156,baixo
78,18,729.75,40.541666666666664,69.15,0.4444444444444444,542.05,187.70000000000002,3.7127777777777777,0.4444444444444444,5,-0.3569687708129976,medio
79,18,696.8,38.71111111111111,63.5,0.3888888888888889,646.37,50.42999999999999,2.1422222222222222,0.3333333333333333,4,-1.9074263569583305,baixo
80,21,4204.05,200.19285714285715,290.85,0.5238095238095238,5125.9800000000005,-921.9299999999998,3.456666666666667,0.38095238095238093,4,-0.20032633466587196,medio
81,19,281.3,14.805263157894737,23.55,0.3684210526315789,387.27,-105.97,5.59578947368421,0.3157894736842105,9,0.10884780438415004,medio
82,20,315.5,15.775,24.85,0.4,324.73,-9.230000000000008,6.5215000000000005,0.6,4,0.8098364355291454,alto
83,23,3584.7,155.85652173913041,245.35,0.34782608695652173,1892.49,1692.21,3.4800000000000004,0.34782608695652173,7,2.346893469036388,alto
84,23,3611.5,157.02173913043478,243.1,0.391304347826087,4659.15,-1047.65,4.527826086956522,0.2608695652173913,4,-1.223762934651339,baixo
85,21,4668.4,222.30476190476188,316.7,0.42857142857142855,4734.38,-65.98000000000025,5.1590476190476195,0.2857142857142857,3,-0.9117350337063699,medio
86,14,8837.9,631.2785714285714,934.15,0.21428571428571427,2587.4,6250.5,4.760714285714286,0.21428571428571427,5,3.915937988402275,alto
87,18,1500.1,83.33888888888889,122.0,0.3333333333333333,2632.8900000000003,-1132.7900000000002,4.582222222222223,0.2222222222222222,2,-4.133913116743136,baixo
88,23,120.25,5.228260869565218,9.95,0.43478260869565216,103.28,16.97,4.966956521739131,0.13043478260869565,5,-2.466263397370514,baixo
89,25,1872.25,74.89,121.95,0.52,3286.45,-1414.2,5.1304,0.32,2,-1.871797870321609,baixo
90,22,725.75,32.98863636363637,67.05,0.45454545454545453,1396.21,-670.46,4.946818181818181,0.36363636363636365,6,-0.27359709578404046,medio
91,27,140.3,5.196296296296297,9.35,0.2962962962962963,178.8,-38.5,4.553333333333334,0.25925925925925924,7,0.46878962358314946,medio
92,21,210.15,10.007142857142858,24.05,0.3333333333333333,259.36,-49.209999999999994,4.775714285714286,0.2857142857142857,12,1.5977856997930648,alto
93,22,3553.2,161.5090909090909,234.4,0.22727272727272727,2152.81,1400.3899999999999,5.476818181818182,0.36363636363636365,6,1.7121718151545435,alto
94,13,550.85,42.37307692307692,63.05,0.6153846153846154,322.97,227.88,2.9007692307692308,0.3076923076923077,2,-4.0252463360033,baixo
95,21,6834.05,325.43095238095236,497.85,0.23809523809523808,1762.05,5072.0,4.057619047619048,0.23809523809523808,7,3.851101674059652,alto
96,14,163.04999999999998,11.64642857142857,23.95,0.35714285714285715,158.39,4.6599999999999975,5.248571428571429,0.5,6,-0.5968058048845628,medio
97,22,3408.7,154.9409090909091,249.0,0.4090909090909091,2775.57,633.13,4.9372727272727275,0.36363636363636365,8,2.1399741539700354,alto
98,20,321.05,16.052500000000002,23.7,0.35,423.0,-101.95,6.227,0.6,6,1.6432081675890386,alto
99,22,7952.35,361.4704545454546,456.3,0.45454545454545453,7195.849999999999,756.5,3.0427272727272725,0.36363636363636365,4,1.86698705738896,alto
100,16,559.7,34.98125,65.2,0.1875,85.64,474.06,8.137500000000001,0.625,6,1.4140558924888904,alto
101,19,656.0,34.526315789473685,64.1,0.47368421052631576,960.1999999999999,-304.2,5.574736842105263,0.5263157894736842,5,0.319189730152301,medio
102,17,780.85,45.932352941176475,67.85,0.47058823529411764,1344.98,-564.13,5.840588235294117,0.47058823529411764,3,-1.5829910223134034,baixo
103,19,106.3,5.594736842105263,9.65,0.3684210526315789,62.730000000000004,43.57,5.0131578947368425,0.5263157894736842,2,-1.016444149905557,medio
104,14,2219.95,158.56785714285712,225.9,0.2857142857142857,1376.63,843.32,5.744285714285715,0.35714285714285715,4,-1.3369637925721498,baixo
105,15,2613.2,174.2133333333333,234.5,0.3333333333333333,1334.17,1279.03,3.5893333333333337,0.26666666666666666,4,-1.6079042673870947,baixo
106,14,2152.3,153.7357142857143,230.9,0.42857142857142855,2368.67,-216.3699999999999,4.747142857142856,0.42857142857142855,3,-1.715028482495423,baixo
107,19,681.2,35.852631578947374,64.15,0.3157894736842105,1041.02,-359.81999999999994,5.000526315789474,0.3157894736842105,8,-0.32138490870342035,medio
108,23,991.75,43.119565217391305,69.6,0.43478260869565216,888.1600000000001,103.58999999999999,4.064347826086957,0.2608695652173913,4,-1.396815456392195,baixo
109,25,4344.45,173.778,246.35,0.28,2684.87,1659.58,4.7084,0.36,8,3.453715939124597,alto
110,23,3961.1,172.22173913043477,242.7,0.4782608695652174,5951.5599999999995,-1990.46,3.5095652173913043,0.30434782608695654,3,-1.6594390823918432,baixo
111,21,906.35,43.15952380952381,65.85,0.47619047619047616,873.47,32.87999999999998,3.729047619047619,0.2857142857142857,4,-1.653089626839112,baixo
112,15,657.85,43.85666666666667,69.7,0.6,478.94,178.91,2.978,0.2,3,-4.145634218368966,baixo
113,20,1763.55,88.1775,123.8,0.45,1776.5,-12.950000000000017,4.1674999999999995,0.25,4,-1.920637192068986,baixo
114,23,3787.45,164.6717391304348,246.45,0.391304347826087,4224.26,-436.80999999999983,4.173913043478261,0.2608695652173913,3,-1.2868604937486061,baixo
115,27,4491.65,166.3574074074074,243.9,0.2222222222222222,2362.17,2129.48,4.366296296296296,0.25925925925925924,15,6.253949088024905,alto
116,19,193.35,10.176315789473684,22.8,0.15789473684210525,119.58,73.77,4.942631578947368,0.3684210526315789,8,0.21740711166078575,medio
117,24,2202.8,91.78333333333335,124.85,0.16666666666666666,864.9200000000001,1337.88,4.1987499999999995,0.3333333333333333,10,3.1286717658916485,alto
118,19,89.55,4.713157894736842,9.9,0.21052631578947367,53.45,36.1,6.8657894736842096,0.3157894736842105,7,-0.7659216709571814,medio
119,19,4134.2,217.5894736842105,315.35,0.42105263157894735,3149.1,985.1,4.569473684210526,0.21052631578947367,5,-0.6463962437712918,medio
120,15,1195.35,79.69,119.65,0.26666666666666666,1262.65,-67.30000000000001,5.144,0.26666666666666666,4,-2.974484366345306,baixo
121,14,1163.05,83.075,121.05,0.2857142857142857,547.49,615.5600000000001,3.051428571428571,0.2857142857142857,4,-2.6367355623857844,baixo
122,23,106.8,4.643478260869565,9.05,0.21739130434782608,65.94,40.86,4.348260869565218,0.34782608695652173,5,-0.4530499705399362,medio
123,22,3307.35,150.33409090909092,221.95,0.3181818181818182,3305.29,2.0599999999998957,4.471363636363637,0.36363636363636365,4,0.011476681895915108,medio
124,17,101.7,5.982352941176471,9.7,0.29411764705882354,83.21000000000001,18.490000000000002,3.9829411764705878,0.29411764705882354,3,-3.1758887187656635,baixo
125,11,1704.85,154.98636363636362,225.7,0.2727272727272727,2568.61,-863.7600000000001,7.140909090909091,0.45454545454545453,7,-0.7215422057232599,medio
126,17,2770.95,162.99705882352941,231.15,0.5294117647058824,3445.27,-674.3199999999999,3.864705882352941,0.11764705882352941,4,-3.6490873595918383,baixo
127,11,1964.65,178.60454545454547,294.45,0.5454545454545454,1290.76,673.89,3.158181818181818,0.45454545454545453,2,-1.943630462453897,baixo
128,17,10910.0,641.7647058823529,970.05,0.29411764705882354,10972.28,-62.27999999999963,4.878823529411765,0.35294117647058826,3,1.7039089363838875,alto
129,14,1043.9,74.56428571428572,112.9,0.35714285714285715,802.86,241.04000000000002,4.801428571428572,0.14285714285714285,2,-5.092365945488471,baixo
130,22,7846.85,356.675,489.95,0.36363636363636365,4227.92,3618.93,3.8318181818181816,0.45454545454545453,10,6.835291801000149,alto
131,20,1641.0,82.05,123.65,0.35,705.2,935.8000000000001,5.5075,0.65,4,2.229618341536362,alto
132,14,2415.85,172.56071428571428,318.4,0.35714285714285715,1230.0,1185.85,3.2035714285714287,0.2857142857142857,4,-1.717198241064739,baixo
133,20,763.55,38.177499999999995,67.1,0.45,538.91,224.64000000000001,3.2255000000000003,0.4,3,-1.1961032482293699,baixo
134,16,513.2,32.075,66.6,0.3125,314.34000000000003,198.85999999999999,3.5775,0.3125,3,-2.9548163403168677,baixo
135,17,5892.85,346.6382352941177,455.6,0.35294117647058826,5860.81,32.040000000000134,4.4799999999999995,0.35294117647058826,4,0.161074150267331,medio
136,19,14370.65,756.35,964.45,0.2631578947368421,6686.1900000000005,7684.46,7.284736842105263,0.42105263157894735,6,9.006664128141573,alto
137,15,574.35,38.29,65.15,0.3333333333333333,750.4200000000001,-176.07,4.171333333333333,0.3333333333333333,4,-2.7027798597261192,baixo
138,24,4132.5,172.1875,247.05,0.4166666666666667,4476.9400000000005,-344.4400000000001,4.742083333333333,0.25,4,-0.6218302815231767,medio
139,20,106.65,5.3325000000000005,9.9,0.4,71.32,35.33,5.8835,0.25,6,-1.5850309343203652,baixo
140,19,1738.5,91.5,124.35,0.42105263157894735,2304.54,-566.0399999999998,4.629473684210526,0.2631578947368421,6,-1.41360333286959,baixo
141,23,4928.0,214.2608695652174,316.9,0.30434782608695654,2484.42,2443.58,4.026521739130435,0.17391304347826086,9,2.4255913281395545,alto
142,23,125.3,5.447826086956522,10.0,0.30434782608695654,109.75,15.549999999999997,3.933913043478261,0.5652173913043478,6,1.9839549977325242,alto
143,18,1252.3,69.57222222222222,121.85,0.3333333333333333,521.21,731.09,4.0488888888888885,0.05555555555555555,4,-3.8945156944647543,baixo
144,16,3516.15,219.759375,306.65,0.375,2424.69,1091.46,3.781875,0.375,5,0.26956022108818317,medio
145,25,1147.75,45.91,68.55,0.24,391.04,756.71,3.9676,0.28,7,0.9149917007137957,alto
146,13,2415.3,185.7923076923077,271.9,0.3076923076923077,2764.22,-348.92,3.391538461538462,0.38461538461538464,5,-1.313223973330965,baixo
147,20,1530.7,76.535,112.9,0.55,1520.02,10.680000000000021,3.5725000000000002,0.3,2,-2.4079731325766853,baixo
148,16,5855.35,365.959375,469.35,0.375,7003.79,-1148.4399999999998,3.904375,0.3125,5,-0.48961559941955896,medio
149,24,762.1,31.754166666666666,66.55,0.4166666666666667,537.54,224.56,3.5866666666666664,0.4583333333333333,3,0.19362757108685658,medio
150,16,192.95,12.059375,22.2,0.375,181.60000000000002,11.35,5.07625,0.4375,4,-1.5993687275730228,baixo
151,25,2077.55,83.102,122.4,0.4,1962.72,114.83000000000004,4.8844,0.28,7,0.8301790298213015,alto
152,19,6513.75,342.82894736842104,492.65,0.42105263157894735,6071.54,442.21,4.342105263157895,0.42105263157894735,5,1.8692496341107028,alto
153,21,4551.75,216.75,319.95,0.3333333333333333,2077.27,2474.48,5.45,0.38095238095238093,9,3.9201825907000343,alto
154,25,328.6,13.144,24.8,0.4,727.91,-399.31,4.518,0.32,4,-0.8772357649560918,medio
155,24,4209.3,175.38750000000002,249.8,0.20833333333333334,1585.94,2623.36,6.076250000000001,0.2916666666666667,7,2.6823985012742,alto
156,25,142.1,5.684,9.95,0.24,129.59,12.509999999999996,6.26,0.48,6,1.646253986624433,alto
157,16,2327.1,145.44375,246.95,0.4375,1705.48,621.62,5.3325,0.5625,3,0.35610992745100845,medio
158,19,271.15,14.271052631578947,25.0,0.2631578947368421,408.36,-137.20999999999998,6.595789473684211,0.2631578947368421,8,-0.8371058782718015,medio
159,17,11464.85,674.4029411764706,983.3,0.35294117647058826,7099.24,4365.61,3.856470588235294,0.29411764705882354,6,5.060137371282802,alto
160,23,3881.9,168.77826086956523,243.15,0.2608695652173913,1744.92,2136.98,4.544347826086956,0.34782608695652173,13,5.314415425644373,alto
161,22,7533.45,342.42954545454546,482.8,0.2727272727272727,3387.84,4145.61,4.415909090909091,0.3181818181818182,6,3.9981393181043456,alto
162,23,5035.35,218.92826086956524,313.6,0.391304347826087,8095.27,-3059.92,5.003043478260869,0.30434782608695654,4,-1.465524932930074,baixo
163,39,7466.65,191.45256410256408,300.5,0.38461538461538464,6899.63,567.0199999999998,4.498974358974359,0.358974358974359,4,4.360558485195869,alto
164,19,102.0,5.368421052631579,9.9,0.3157894736842105,50.67,51.33,3.6052631578947367,0.3684210526315789,5,-1.148728159885205,medio
165,19,1507.6,79.34736842105262,124.4,0.15789473684210525,338.44,1169.16,4.79,0.47368421052631576,10,3.127335380068459,alto
166,16,2685.8,167.8625,223.85,0.375,2144.94,540.86,6.653125,0.4375,5,0.19576587591195826,medio
167,17,11965.1,703.8294117647059,976.2,0.35294117647058826,7489.0199999999995,4476.08,2.9964705882352938,0.35294117647058826,4,4.983253532785064,alto
168,26,4182.1,160.85000000000002,248.25,0.3076923076923077,4115.43,66.67000000000013,4.436153846153847,0.38461538461538464,4,1.207843253646113,alto
169,23,849.55,36.93695652173913,68.9,0.34782608695652173,409.94,439.61,4.046521739130435,0.34782608695652173,6,0.4216716255618122,medio
170,13,2442.75,187.90384615384616,298.25,0.23076923076923078,1518.18,924.5699999999999,4.131538461538462,0.38461538461538464,9,1.1394207031968306,alto
171,20,7556.2,377.81,494.85,0.45,24810.010000000002,-17253.81,6.530500000000001,0.3,4,-8.62476272459695,baixo
172,24,96.2,4.008333333333334,9.95,0.3333333333333333,34.18,62.019999999999996,4.797083333333333,0.4583333333333333,4,0.35646870121428165,medio
173,16,605.35,37.834375,66.75,0.25,310.44,294.90999999999997,5.021875,0.4375,5,-0.830761259350468,medio
174,21,3811.95,181.52142857142857,248.05,0.38095238095238093,4414.18,-602.2300000000001,5.853809523809524,0.23809523809523808,4,-1.476373468934971,baixo
175,21,4599.1,219.00476190476192,319.25,0.3333333333333333,4074.63,524.47,4.5685714285714285,0.3333333333333333,5,0.699071259426548,medio
176,13,138.4,10.646153846153847,24.7,0.38461538461538464,85.27000000000001,53.129999999999995,2.5984615384615384,0.3076923076923077,3,-3.8963210192584667,baixo
177,21,835.0,39.76190476190476,69.4,0.42857142857142855,1771.8899999999999,-936.8900000000001,5.471904761904762,0.3333333333333333,5,-1.312314333956951,baixo
178,13,9196.95,707.4576923076924,988.4,0.5384615384615384,17521.73,-8324.779999999999,6.374615384615385,0.38461538461538464,3,-2.837702120667992,baixo
179,23,908.7,39.50869565217391,68.4,0.2608695652173913,576.04,332.66,5.502608695652174,0.2608695652173913,4,-1.2999806320214242,baixo
180,24,988.6,41.19166666666667,69.0,0.4166666666666667,831.82,156.78,4.1120833333333335,0.4166666666666667,4,0.278792059025425,medio
181,17,11574.95,680.8794117647059,998.15,0.4117647058823529,11283.08,291.8700000000006,4.11,0.35294117647058826,3,2.161566323249669,alto
182,21,3562.2,169.62857142857143,247.95,0.14285714285714285,1545.72,2016.48,5.112380952380953,0.38095238095238093,7,2.4714579048036693,alto
183,28,2276.2,81.29285714285713,121.8,0.35714285714285715,2183.8,92.40000000000009,4.892142857142857,0.2857142857142857,8,1.9709557643178872,alto
184,25,1887.75,75.51,109.35,0.44,2751.95,-864.1999999999999,5.37,0.44,3,-0.028419840618756353,medio
185,21,3501.0,166.71428571428572,238.4,0.38095238095238093,5230.85,-1729.85,4.366190476190476,0.38095238095238093,4,-0.8602556780995314,medio
186,26,2122.8,81.64615384615385,124.25,0.46153846153846156,1559.0800000000002,563.72,5.421538461538462,0.3076923076923077,4,0.21695498080973297,medio
187,22,126.8,5.763636363636364,9.45,0.45454545454545453,141.39,-14.590000000000005,4.676363636363636,0.4090909090909091,6,0.3064508121684365,medio
188,16,5744.35,359.021875,467.0,0.4375,11860.17,-6115.820000000001,4.643125,0.3125,6,-2.7363813988809063,baixo
189,11,3413.55,310.32272727272726,486.8,0.2727272727272727,1123.88,2289.67,6.004545454545454,0.2727272727272727,2,-1.8541557118032324,baixo
190,24,7668.05,319.50208333333336,475.1,0.3333333333333333,4261.93,3406.12,5.024583333333333,0.375,5,3.978886210751815,alto
191,28,845.2,30.185714285714287,66.55,0.21428571428571427,243.79,601.41,4.876071428571429,0.25,9,2.0003438309719126,alto
192,21,903.3,43.01428571428571,66.45,0.19047619047619047,191.91000000000003,711.39,4.682857142857143,0.38095238095238093,9,1.7864201619974878,alto
193,19,4208.95,221.5236842105263,316.35,0.21052631578947367,2778.87,1430.0800000000002,4.660526315789474,0.3157894736842105,6,1.028127603457663,alto
194,29,1152.05,39.72586206896552,69.9,0.3448275862068966,753.3100000000001,398.74,5.149310344827586,0.27586206896551724,5,0.6594439766132226,medio
195,15,2467.65,164.51000000000002,227.2,0.7333333333333333,3744.92,-1277.27,3.518666666666667,0.13333333333333333,2,-5.143184114963384,baixo
196,25,865.3,34.611999999999995,69.95,0.24,520.94,344.36,3.6992000000000003,0.32,5,0.10616955572191056,medio
197,20,3068.25,153.4125,239.0,0.3,2583.98,484.27,5.1235,0.35,5,0.15545213872448474,medio
198,26,2020.7,77.71923076923078,120.35,0.4230769230769231,1222.71,797.99,4.596153846153846,0.3076923076923077,3,-0.12598727119259645,medio
199,14,396.5,28.321428571428573,60.15,0.35714285714285715,171.51999999999998,224.98,3.0435714285714286,0.07142857142857142,4,-5.197407832456527,baixo
200,24,16919.85,704.99375,995.9,0.4166666666666667,28879.18,-11959.33,6.05375,0.375,3,-2.410109569611692,baixo
